codex_judge_run_id,codex_model,judge_item_id,agent_model,scenario_id,category,repeat_index,session_id,question,answer_source,answer_chars,agent_duration_ms,tool_input_events,rule_based_qa_score,called_functions,missing_expectations,correctness,completeness,readability,practicality,hallucination_risk,overall,codex_reason,batch_duration_ms,estimated_answer_tokens,codex_judge_error
20260524_020543_0ebbd2aa,gpt-5.5,J0011,glm-5.1,S04_last_week_runtime,state_query,2,a92d10d7-5528-4621-83a4-1d73655f83aa,幫我看上週機台運轉與停機時數。,system_api,764,20378,1,100.0,apply_state_model,,4.2,4.8,5.0,4.5,2.5,4.2,"Answers the requested runtime/stoppage summary, but running/off hours differ from ground truth by 0.08/0.09 hours. Unsupported claims include average current/power, confidence, no Idle, artifact location, and low/high load proportions.",35835,359,
20260524_020543_0ebbd2aa,gpt-5.5,J0012,glm-5.1,S04_last_week_runtime,state_query,3,ae51fe76-0590-411b-8cfb-a84f4d4122ab,幫我看上週機台運轉與停機時數。,system_api,883,14692,1,100.0,apply_state_model,,4.1,4.8,5.0,4.5,3.0,4.1,"Mostly answers the week summary, but the key runtime/off-time numbers are not exact: 73.08 vs 73.0 and 94.92 vs 94.83. It also adds unsupported K=3, confidence, low-confidence count, average current/power, and chart output claims.",35835,404,
20260524_020543_0ebbd2aa,gpt-5.5,J0013,glm-5.1,S05_this_week_status,state_query,1,d51af678-83cf-42b7-bb84-ec041cf6edef,幫我看本週機台狀態。,system_api,831,17122,3,85.0,apply_state_model,running_hours|utilization_percent,2.0,2.0,4.0,3.0,4.0,2.0,"Off hours and total hours are close, but Idle is omitted and the Running_Low/Running_High hours, percentages, and averages are materially wrong. It also claims no Idle and adds unsupported confidence/tool/chart details.",37222,394,
20260524_020543_0ebbd2aa,gpt-5.5,J0014,glm-5.1,S05_this_week_status,state_query,2,900be3da-7e5f-4a13-becd-731c23c4c8a0,幫我看本週機台狀態。,system_api,993,33002,1,85.0,apply_state_model,running_hours|utilization_percent,2.0,2.0,4.0,3.0,4.0,2.0,"Key state distribution is wrong: Idle is missing, Running_Low and Running_High hours and percentages are incorrect, and running hours/utilization are not reported. Unsupported claims such as no Idle and detailed confidence counts increase risk.",37222,476,
20260524_020543_0ebbd2aa,gpt-5.5,J0015,glm-5.1,S05_this_week_status,state_query,3,5b8b3201-e337-4990-9326-56cca1a2c80a,幫我看本週機台狀態。,system_api,1464,26212,2,85.0,apply_state_model,running_hours|utilization_percent,2.0,2.0,4.0,3.0,5.0,2.0,"The main weekly state numbers are wrong for Idle, Running_Low, and Running_High, and utilization/running hours are missing. The daily table and transition probabilities are unsupported by the ground truth, so hallucination risk is very high.",37222,618,
20260524_020543_0ebbd2aa,gpt-5.5,J0016,glm-5.1,S06_next_week_power,forecast,1,f40e0bc1-ae0c-4e9b-9d04-f656ca2f3064,幫我預測下週耗電量。,system_api,724,26246,3,100.0,data_status|forecast_future,,5.0,5.0,5.0,4.0,2.0,5.0,"The expected Prophet 7-day increment 249.57 kWh and cumulative yhat 8282.25 are correctly reported. It adds unsupported BaselineLastWeek and data-status details, but the required forecast answer is correct and usable.",37222,336,
20260524_020543_0ebbd2aa,gpt-5.5,J0017,glm-5.1,S06_next_week_power,forecast,2,2f98c17e-840e-42ed-8a30-4a9ebb34305a,幫我預測下週耗電量。,system_api,28,48249,6,65.0,data_status|forecast_future,forecast_7d_increment,0.0,0.0,3.0,0.0,0.0,0.0,The answer only states an intention to check data and gives no forecast increment or cumulative forecast value.,37222,30,
20260524_020543_0ebbd2aa,gpt-5.5,J0018,glm-5.1,S06_next_week_power,forecast,3,0be057c5-3c8d-43e1-aedb-433e45c6d191,幫我預測下週耗電量。,system_api,630,48775,6,70.0,data_status|forecast_future,forecast_7d_increment,1.0,2.0,4.0,2.0,5.0,1.0,"The reported next-week total 60.60 kWh is far from the ground truth 249.57 kWh and the cumulative forecast 8282.25 is missing. Daily values and explanations are unsupported, and the stated date range is inconsistent with a 7-day forecast.",37222,308,
20260524_020543_0ebbd2aa,gpt-5.5,J0019,glm-5.1,S07_next_month_cost,forecast,1,5ef5a454-4a96-450c-95e1-57af48475f22,幫我預測下個月電費，電價用每度 4 元。,system_api,1183,167101,20,70.0,data_status|forecast_future,forecast_30d_increment|estimated_30d_cost,1.0,2.0,4.0,2.0,5.0,1.0,"The correct 30-day increment is 1064.78 kWh and cost is 4259.13, but the answer concludes 1800-2500 yuan and introduces unsupported kVAh/PF/model comparisons. It misses the required forecast result and contains many unsupported claims.",37222,583,
20260524_020543_0ebbd2aa,gpt-5.5,J0020,glm-5.1,S07_next_month_cost,forecast,2,2dc5b5bd-58c4-489b-8211-c9f0467dfffa,幫我預測下個月電費，電價用每度 4 元。,system_api,856,120260,7,100.0,data_status|forecast_future,,5.0,5.0,5.0,5.0,1.0,5.0,"The answer correctly reports current cumulative use, 30-day cumulative forecast 9097.46, increment 1064.78 kWh, rate 4 yuan/kWh, and estimated cost about 4259 yuan. Minor unsupported tool/model-training details are present but do not affect the main answer.",37222,478,
20260524_020543_0ebbd2aa,gpt-5.5,J0021,glm-5.1,S07_next_month_cost,forecast,3,62c535bc-7103-49fd-b35e-e0c75d105fed,幫我預測下個月電費，電價用每度 4 元。,system_api,666,35816,4,100.0,data_status|forecast_future,,5.0,5.0,5.0,5.0,1.0,5.0,"The key forecast increment 1064.78 kWh and estimated cost about 4259 yuan at 4 yuan/kWh are correct and clearly stated. It does not include yhat, but that is less critical for answering the cost question.",37222,378,
20260524_020543_0ebbd2aa,gpt-5.5,J0022,glm-5.1,S08_period_anomaly,anomaly,1,7469fc4a-142a-4fd8-8883-20004c27de06,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,528,14126,1,100.0,check_anomaly,,5.0,5.0,5.0,5.0,1.0,5.0,"The verdict NORMAL, 184 rows, 0 anomalies, 0.0% anomaly rate, and all model votes at 0 match the ground truth. Extra chart/tool details are not supported by the ground truth but are low impact.",37222,243,
20260524_020543_0ebbd2aa,gpt-5.5,J0023,glm-5.1,S08_period_anomaly,anomaly,2,7872957b-880d-438a-ace2-c345a3f35eba,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,550,18007,1,100.0,check_anomaly,,5.0,5.0,5.0,4.0,1.0,5.0,"All required anomaly facts match the ground truth: NORMAL, 184 rows, 0 anomaly count, 0.0% rate, and zero votes from all three models. The phrase '無需進一步排查' is a slight overstatement beyond the ground truth.",37222,268,
20260524_020543_0ebbd2aa,gpt-5.5,J0024,glm-5.1,S08_period_anomaly,anomaly,3,6d5e0f91-2627-4833-9c92-aa77af018ae5,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,550,13402,1,100.0,check_anomaly,,5.0,5.0,5.0,5.0,1.0,5.0,"The answer accurately reports NORMAL, 184 rows, zero anomalies, 0.0% anomaly rate, and zero votes for IsolationForest, OneClassSVM, and Autoencoder. Unsupported chart/tool details are minor.",37222,253,
20260524_020543_0ebbd2aa,gpt-5.5,J0025,kimi-k2.6,S01_data_coverage,data_query,1,af7f10f8-17f3-48f9-b722-ecaac4a9bb5d,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,system_api,744,28150,1,100.0,data_status,,4.5,4.2,4.5,4.0,1.0,4.3,感測器總數、名稱群組、整體最早與最新時間正確；筆數與部分端點只用約略範圍，未逐一列出所有標準答案細節。工具來源與分類說法未由標準答案直接支持但風險低。,39561,297,
20260524_020543_0ebbd2aa,gpt-5.5,J0026,kimi-k2.6,S01_data_coverage,data_query,2,3bf609da-8419-4a59-bfa5-6ffaab8ff497,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,system_api,1517,21593,1,100.0,data_status,,5.0,4.8,4.7,4.2,2.0,4.8,13 支感測器、各筆數、起訖時間皆符合標準答案。額外加入單位、特徵與工具說法，標準答案未支持，故有輕中度幻覺風險。,39561,538,
20260524_020543_0ebbd2aa,gpt-5.5,J0027,kimi-k2.6,S01_data_coverage,data_query,3,681c73e9-5a91-4c3c-a1c6-8e1c5b768af2,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,system_api,1211,27039,1,100.0,data_status,,4.8,4.6,4.6,4.1,1.0,4.6,感測器、筆數與時間大致正確；表格多數時間省略秒數，但關鍵最新時間有完整列出。額外工具與高頻分類說法未由標準答案直接支持，影響小。,39561,430,
20260524_020543_0ebbd2aa,gpt-5.5,J0028,kimi-k2.6,S02_period_state_distribution,state_query,1,05864399-5b62-4696-baaa-620ff5d8d90d,幫我查 2026-05-01 的機台狀態分布。,system_api,594,19386,1,94.0,apply_state_model,running_low_hours,2.7,3.4,4.4,3.2,3.2,2.9,Off 正確，但 Idle 不應出現，Running_High 與 Running_Low 的筆數、時數、占比皆有誤，且運轉時間由錯誤數字推得。額外 K、信心度、圖表路徑等標準答案未支持。,39561,242,
20260524_020543_0ebbd2aa,gpt-5.5,J0029,kimi-k2.6,S02_period_state_distribution,state_query,2,02b37f6b-aefe-4217-b480-de6bbdca4deb,幫我查 2026-05-01 的機台狀態分布。,system_api,1193,28094,1,69.0,data_status,running_low_hours,1.7,3.2,4.3,3.0,4.0,2.0,總筆數正確，但主要狀態分布嚴重錯誤：Running_Low 與 Running_High 時數、占比不符合標準答案，且加入不存在或不支持的 Idle、時間敘事、特徵均值與圖表產出。,39561,523,
20260524_020543_0ebbd2aa,gpt-5.5,J0030,kimi-k2.6,S02_period_state_distribution,state_query,3,3f06ba17-9231-4190-9fd4-d24008f5c86b,幫我查 2026-05-01 的機台狀態分布。,system_api,692,18162,1,69.0,,running_low_hours,1.7,3.0,4.2,2.8,4.0,1.9,總筆數與區間形式正確，但核心分布錯誤：Running_Low、Running_High、Off、Idle 均不符合標準答案，稼動與停機合計也隨之錯誤。另有未支持的信心度與輸出路徑。,39561,297,
20260524_020543_0ebbd2aa,gpt-5.5,J0031,kimi-k2.6,S03_period_utilization,state_query,1,9cf1511c-0d22-4bac-a5fa-9785fa8c04d6,幫我看 2026-05-01 的機台稼動率。,system_api,576,32020,2,100.0,apply_state_model,,3.2,4.0,4.4,3.5,3.0,3.3,問題核心是稼動率，但答案給 64.25% 與 15.42 小時，標準答案為 64.92% 與 15.58 小時；差距不大但關鍵數值錯。額外列出 Idle、Off、K、信心度等未由標準答案支持。,39561,258,
20260524_020543_0ebbd2aa,gpt-5.5,J0032,kimi-k2.6,S03_period_utilization,state_query,2,a0912885-97aa-4170-99f1-25de71ceb87b,幫我看 2026-05-01 的機台稼動率。,system_api,622,59473,5,100.0,apply_state_model,,3.1,4.0,4.3,3.4,4.0,3.1,稼動率與運轉時數接近但不符合標準答案。加入詳細狀態分布、模型特徵與當日分時敘事，這些不在標準答案中，且可能誤導判讀。,39561,287,
20260524_020543_0ebbd2aa,gpt-5.5,J0033,kimi-k2.6,S03_period_utilization,state_query,3,e77e5269-cbf1-4fb2-aa4b-f1c334a2bfaf,幫我看 2026-05-01 的機台稼動率。,system_api,522,16755,1,100.0,apply_state_model,,3.1,3.8,4.3,3.4,3.2,3.1,核心稼動率與運轉時數錯為 64.24% 和 15.42 小時，標準答案為 64.92% 和 15.58 小時。額外狀態分布與輸出路徑未由標準答案支持。,39561,226,
20260524_020543_0ebbd2aa,gpt-5.5,J0034,kimi-k2.6,S04_last_week_runtime,state_query,1,74a438a6-f1ed-4433-a920-6e882a7568bb,幫我看上週機台運轉與停機時數。,system_api,522,34566,1,100.0,apply_state_model,,4.6,4.5,4.5,4.0,1.5,4.5,上週區間、總時數、運轉、停機與稼動率都非常接近標準答案，主要是四捨五入差異。Running_Low/Running_High 拆分與圖表產出未由標準答案支持，略增風險。,39561,247,
20260524_020543_0ebbd2aa,gpt-5.5,J0035,kimi-k2.6,S04_last_week_runtime,state_query,2,64cbfd7e-52a3-46bf-aec4-1b6c37786950,幫我看上週機台運轉與停機時數。,system_api,473,21477,1,100.0,apply_state_model,,4.6,4.5,4.4,4.0,1.5,4.5,核心數值與標準答案幾乎一致，僅運轉與停機時數有小幅四捨五入差異。額外模型狀態與低載/高載拆分不在標準答案內。,39561,220,
20260524_020543_0ebbd2aa,gpt-5.5,J0036,kimi-k2.6,S04_last_week_runtime,state_query,3,8cc3fa12-76bb-4745-981c-59c37f75919a,幫我看上週機台運轉與停機時數。,system_api,647,32289,2,85.0,apply_state_model|check_anomaly|data_status|forecast_future,running_hours|utilization_percent,1.6,3.1,4.2,3.2,4.0,1.9,停機時數正確，但運轉時數錯為 39.08 小時，標準答案為 73.0 小時；稼動率也錯為 23.26%，標準答案為 43.45%。Idle 與低載/高載拆分未受標準答案支持，並導致錯誤結論。,39561,336,
20260524_020543_0ebbd2aa,gpt-5.5,J0037,kimi-k2.6,S05_this_week_status,state_query,1,fc76678a-ab30-4a86-b6ac-275543376713,幫我看本週機台狀態。,system_api,836,38427,1,67.5,,running_hours,4.0,4.0,4.5,4.0,3.0,4.0,主要狀態時數、佔比、電流與功率都符合標準答案，結論也提到約 53% 運轉。但未明確列出 running_hours=57.17，且加入標準答案未支持的工具、K 值、1440 筆、低信心筆數、Silhouette Score 與圖表檔名，其中 1440 筆也與狀態 count 總和不一致。,41597,371,
20260524_020543_0ebbd2aa,gpt-5.5,J0038,kimi-k2.6,S05_this_week_status,state_query,2,2535318f-7185-4282-b96c-6c860390b0c0,幫我看本週機台狀態。,system_api,911,26715,1,85.0,apply_state_model,running_hours|utilization_percent,4.2,4.0,4.0,4.0,2.5,4.0,狀態表數值幾乎完全正確，包含各狀態 count、hours、pct、平均電流、功率與信心度。但未直接給 running_hours=57.17 與 utilization_percent=53.26，且加入未由標準答案支持的 1440 筆、低信心筆數、工具名稱與輸出圖表。結論有明顯重字。,41597,399,
20260524_020543_0ebbd2aa,gpt-5.5,J0039,kimi-k2.6,S05_this_week_status,state_query,3,a0694c91-e035-4a27-9594-27731c5516ee,幫我看本週機台狀態。,system_api,726,27769,1,100.0,apply_state_model,,4.8,4.8,5.0,4.5,1.5,4.8,正確列出各狀態核心數值，並明確給出 Running_Low+Running_High 約 57.2 小時與 53.3%，符合標準答案。少量加入未支持資訊如平均信心度、低信心樣本數、輸出路徑與工具描述，但不影響主要結論。,41597,319,
20260524_020543_0ebbd2aa,gpt-5.5,J0040,kimi-k2.6,S06_next_week_power,forecast,1,692848e1-fd88-4feb-b835-ffedf23f4f2d,幫我預測下週耗電量。,system_api,503,40052,2,100.0,forecast_future,,4.5,4.5,4.5,4.0,2.0,4.4,正確包含標準答案的 Prophet 7 天增量 249.57 kWh 與 7 天後累積 8282.25 kWh。加入 BaselineLastWeek 176.35 kWh、資料最新時間、工具與報表路徑等標準答案未支持資訊，並以 176–250 kWh 區間表述，會稀釋標準答案唯一預測值。,41597,233,
20260524_020543_0ebbd2aa,gpt-5.5,J0041,kimi-k2.6,S06_next_week_power,forecast,2,9156428c-7ee0-41f7-9568-4e9fac418488,幫我預測下週耗電量。,system_api,659,30488,2,100.0,forecast_future,,4.5,4.5,4.5,4.5,2.0,4.4,正確列出 Prophet 預測增量 249.57 kWh 與累積 8282.25 kWh，也提供可用的調度解讀。但 BaselineLastWeek、176–250 kWh 區間、最新時間、工具與輸出檔案都不是標準答案支持內容。,41597,283,
20260524_020543_0ebbd2aa,gpt-5.5,J0042,kimi-k2.6,S06_next_week_power,forecast,3,9eb32533-d82b-4677-bd6b-8e11d242ba63,幫我預測下週耗電量。,system_api,392,18164,1,100.0,forecast_future,,4.0,3.8,4.5,4.0,2.5,4.0,正確給出 Prophet 7 天增量 249.57 kWh，但未給標準答案中的 forecast_7d_yhat=8282.25。新增 BaselineLastWeek、兩模型平均 213 kWh、輸出圖路徑等未支持資訊，且把答案變成區間而非標準答案的單一 Prophet 預測。,41597,167,
20260524_020543_0ebbd2aa,gpt-5.5,J0043,kimi-k2.6,S07_next_month_cost,forecast,1,1e31bcba-1fd1-46f3-a92c-4212ab65a1c3,幫我預測下個月電費，電價用每度 4 元。,system_api,450,41189,3,100.0,apply_state_model|check_anomaly|data_status|forecast_future,,5.0,5.0,5.0,4.5,1.0,5.0,正確給出 30 天用電量 1064.78 kWh、30 天後累積 9097.46 kWh、電價 4 元/度與預估電費約 4259 元，符合標準答案。工具、日期與模型說明未由標準答案直接支持，但沒有造成核心數值錯誤。,41597,226,
20260524_020543_0ebbd2aa,gpt-5.5,J0044,kimi-k2.6,S07_next_month_cost,forecast,2,a42b4ef0-9f72-4600-93d6-403354d5795f,幫我預測下個月電費，電價用每度 4 元。,csv_preview,0,24238,1,50.0,data_status|forecast_future,forecast_30d_increment|estimated_30d_cost,0.0,0.0,0.0,0.0,0.0,0.0,system_answer 為空，沒有回答任何標準答案要求的用電量、電價或電費估算；也沒有編造內容，因此幻覺風險最低。,41597,0,
20260524_020543_0ebbd2aa,gpt-5.5,J0045,kimi-k2.6,S07_next_month_cost,forecast,3,170440be-b062-4642-b759-d1066f8c09fb,幫我預測下個月電費，電價用每度 4 元。,system_api,430,33526,3,70.0,forecast_future,forecast_30d_increment|estimated_30d_cost,1.0,2.0,4.0,2.0,5.0,1.0,電價 4 元/度正確，但關鍵預測數值錯誤：標準答案為新增 1064.78 kWh、累積 9097.46 kWh、電費 4259.13 元；回答卻給 1458.37 kWh、9491.05 kWh、約 5833 元。這些錯誤數字直接影響結論，幻覺風險很高。,41597,192,
20260524_020543_0ebbd2aa,gpt-5.5,J0046,kimi-k2.6,S08_period_anomaly,anomaly,1,ac69f733-4df4-42be-bfab-ecad38bac469,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,399,12621,1,100.0,check_anomaly,,5.0,5.0,5.0,4.5,0.5,5.0,正確列出 NORMAL、184 筆、0 異常、0.0% 異常率，以及三個模型各 0 票，完全符合標準答案。工具呼叫文字未由標準答案支持，但不影響判讀。,41597,168,
20260524_020543_0ebbd2aa,gpt-5.5,J0047,kimi-k2.6,S08_period_anomaly,anomaly,2,952166ef-366a-4414-930d-ca808a97e987,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,479,25988,2,100.0,check_anomaly,,5.0,5.0,5.0,4.5,1.0,5.0,核心判定與所有標準答案數值完全正確：NORMAL、184 筆、0 異常、0.0%、三模型各 0。額外提到工具與圖表輸出路徑未受標準答案支持，故有低度幻覺風險。,41597,206,
20260524_020543_0ebbd2aa,gpt-5.5,J0048,kimi-k2.6,S08_period_anomaly,anomaly,3,b3fb5ad9-12b5-46bb-9d85-1ac7c3a11fcf,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,367,16795,1,100.0,check_anomaly,,5.0,5.0,5.0,4.5,0.5,5.0,正確回答檢查區間、184 筆、0 異常、0.0% 異常率、NORMAL，以及三個模型均 0 筆異常。只有工具描述屬於標準答案外資訊，幻覺風險很低。,41597,164,
20260524_020543_0ebbd2aa,gpt-5.5,J0049,deepseek-v4-flash,S01_data_coverage,data_query,1,ba6fba79-b717-4061-8f51-c633ad7e06a4,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,system_api,1168,9746,1,100.0,data_status,,4.8,5.0,5.0,4.5,1.0,4.8,13 個感測器、筆數與主要時間範圍皆符合標準答案，僅秒數被省略。結論中的連續監測與資料類型解讀略超出標準答案但風險低。,42671,405,
20260524_020543_0ebbd2aa,gpt-5.5,J0050,deepseek-v4-flash,S01_data_coverage,data_query,2,509cb4be-acdb-468b-9115-da091280f104,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,system_api,1078,11114,1,100.0,data_status,,4.6,4.7,5.0,4.3,1.0,4.6,感測器數量、名稱、筆數與結束時間大致正確，但多數開始時間只給日期，缺少精確時分秒。持續記錄中等說法未由標準答案直接支持。,42671,385,
20260524_020543_0ebbd2aa,gpt-5.5,J0051,deepseek-v4-flash,S01_data_coverage,data_query,3,4edaa0fc-305a-4f68-b655-b22e6c57ef78,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,system_api,1290,13052,1,100.0,data_status,,4.2,4.2,4.8,4.0,2.0,4.2,核心感測器清單與筆數正確，但多數時間範圍過度簡化，缺少精確結束時間。稱 Current_A 到今日、建議 update_data、工具說明與圖表/狀態推論不在標準答案中。,42671,493,
20260524_020543_0ebbd2aa,gpt-5.5,J0052,deepseek-v4-flash,S02_period_state_distribution,state_query,1,3a7a1f02-e71d-4f09-85d8-345687067462,幫我查 2026-05-01 的機台狀態分布。,system_api,721,14998,2,100.0,apply_state_model|data_status,,5.0,5.0,5.0,5.0,2.0,4.8,狀態筆數、時數、佔比、平均電流與功率皆符合標準答案，稼動結論正確。GMM K、低信心筆數、圖表已產生等資訊標準答案未支持，增加幻覺風險。,42671,324,
20260524_020543_0ebbd2aa,gpt-5.5,J0053,deepseek-v4-flash,S02_period_state_distribution,state_query,2,51b4aa3d-03a2-4005-9ee7-3b8149e2ef20,幫我查 2026-05-01 的機台狀態分布。,system_api,745,72403,2,100.0,apply_state_model|data_status,,5.0,5.0,5.0,5.0,2.0,4.8,主要狀態分布數值完全符合標準答案，並正確指出無 Idle。GMM K、低信心筆數與圖表產出等額外資訊未由標準答案支持。,42671,345,
20260524_020543_0ebbd2aa,gpt-5.5,J0054,deepseek-v4-flash,S02_period_state_distribution,state_query,3,74edd014-13bd-40b3-99d7-939639079a54,幫我查 2026-05-01 的機台狀態分布。,system_api,851,15128,1,100.0,apply_state_model,,5.0,5.0,4.8,5.0,2.0,4.8,各狀態筆數、時數、佔比、平均電流與功率正確，運轉時數與 Off 時數正確。BIC、低信心筆數、圖表已產生等說法沒有標準答案依據。,42671,380,
20260524_020543_0ebbd2aa,gpt-5.5,J0055,deepseek-v4-flash,S03_period_utilization,state_query,1,bdb0fa4d-0374-4b23-9102-0d2a5bce0f63,幫我看 2026-05-01 的機台稼動率。,system_api,819,16647,2,90.0,apply_state_model|data_status,,4.7,5.0,5.0,5.0,2.0,4.7,運轉時數 15.58、總時數 24、停機 8.42 正確；稼動率寫 64.93%，與標準答案 64.92% 有輕微四捨五入差異。資料涵蓋、信賴度、GMM K、圖表產出等屬額外未支持資訊。,42671,390,
20260524_020543_0ebbd2aa,gpt-5.5,J0056,deepseek-v4-flash,S03_period_utilization,state_query,2,4645d940-03be-471f-83f7-9f20c9c735c0,幫我看 2026-05-01 的機台稼動率。,system_api,936,16567,2,100.0,apply_state_model|data_status,,4.7,5.0,5.0,5.0,2.0,4.7,稼動時數、總時數與狀態分布正確，但稼動率為 64.93%，標準答案為 64.92%，屬小幅差異。運轉特徵、信心度、圖表產出等資訊超出標準答案。,42671,407,
20260524_020543_0ebbd2aa,gpt-5.5,J0057,deepseek-v4-flash,S03_period_utilization,state_query,3,91ed30be-0705-42e3-8bf6-379742eb64b7,幫我看 2026-05-01 的機台稼動率。,system_api,700,24576,2,100.0,apply_state_model|data_status,,4.7,5.0,5.0,4.8,2.0,4.7,核心稼動率計算與狀態時數正確，僅 64.93% 與標準答案 64.92% 有小幅差異。平均信心度、GMM K、圖表產出等未在標準答案中。,42671,300,
